#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
317291:6749,769:769,06/01/18 07:39:01,HLT_Photon33_v5,12.051180900,11.794609838,31.2,HFOC
317291:6749,770:770,06/01/18 07:39:24,HLT_Photon33_v5,12.023446493,11.768443617,31.2,HFOC
317291:6749,771:771,06/01/18 07:39:48,HLT_Photon33_v5,12.031193742,11.775563613,31.2,HFOC
317291:6749,772:772,06/01/18 07:40:11,HLT_Photon33_v5,12.023442674,11.766800826,31.2,HFOC
317291:6749,773:773,06/01/18 07:40:34,HLT_Photon33_v5,12.016733295,11.761807842,31.1,HFOC
317291:6749,774:774,06/01/18 07:40:58,HLT_Photon33_v5,12.008468606,11.472603006,31.1,HFOC
317291:6749,775:775,06/01/18 07:41:21,HLT_Photon33_v5,12.005722578,11.463543752,31.1,HFOC
317291:6749,776:776,06/01/18 07:41:44,HLT_Photon33_v5,12.044309369,11.788497193,31.2,HFOC
317291:6749,777:777,06/01/18 07:42:08,HLT_Photon33_v5,12.025485099,11.764858222,31.2,HFOC
317291:6749,778:778,06/01/18 07:42:31,HLT_Photon33_v5,12.019877187,11.763803437,31.1,HFOC
317291:6749,779:779,06/01/18 07:42:54,HLT_Photon33_v5,12.013883450,11.589234891,31.1,HFOC
317291:6749,780:780,06/01/18 07:43:18,HLT_Photon33_v5,12.002925350,11.748565087,31.1,HFOC
317291:6749,781:781,06/01/18 07:43:41,HLT_Photon33_v5,11.996515016,11.574318043,31.1,HFOC
317291:6749,782:782,06/01/18 07:44:04,HLT_Photon33_v5,11.988275059,11.733807600,31.1,HFOC
317291:6749,783:783,06/01/18 07:44:28,HLT_Photon33_v5,11.982606205,11.729755721,31.0,HFOC
317291:6749,784:784,06/01/18 07:44:51,HLT_Photon33_v5,11.975430821,11.720863199,31.0,HFOC
317291:6749,785:785,06/01/18 07:45:14,HLT_Photon33_v5,11.968391271,11.715086375,31.0,HFOC
317291:6749,786:786,06/01/18 07:45:37,HLT_Photon33_v5,11.962348527,11.709403251,31.0,HFOC
317291:6749,787:787,06/01/18 07:46:01,HLT_Photon33_v5,11.956487502,11.703676603,31.0,HFOC
317291:6749,788:788,06/01/18 07:46:24,HLT_Photon33_v5,11.947941016,11.695065111,31.0,HFOC
317291:6749,789:789,06/01/18 07:46:47,HLT_Photon33_v5,11.937741036,11.685168643,30.9,HFOC
317291:6749,790:790,06/01/18 07:47:11,HLT_Photon33_v5,11.931248527,11.678909217,30.9,HFOC
317291:6749,791:791,06/01/18 07:47:34,HLT_Photon33_v5,11.924844525,11.655879444,30.9,HFOC
317291:6749,792:792,06/01/18 07:47:57,HLT_Photon33_v5,11.917777220,11.666926450,30.9,HFOC
317291:6749,793:793,06/01/18 07:48:21,HLT_Photon33_v5,11.907726885,11.656391632,30.9,HFOC
317291:6749,794:794,06/01/18 07:48:44,HLT_Photon33_v5,11.899138717,11.647551895,30.8,HFOC
317291:6749,795:795,06/01/18 07:49:07,HLT_Photon33_v5,11.890410508,11.640376377,30.8,HFOC
317291:6749,796:796,06/01/18 07:49:31,HLT_Photon33_v5,11.885356713,11.635603524,30.8,HFOC
317291:6749,797:797,06/01/18 07:49:54,HLT_Photon33_v5,11.880135503,11.630506458,30.8,HFOC
317291:6749,798:798,06/01/18 07:50:17,HLT_Photon33_v5,11.870271306,11.621068332,30.8,HFOC
317291:6749,799:799,06/01/18 07:50:40,HLT_Photon33_v5,11.863458896,11.448492307,30.7,HFOC
317291:6749,800:800,06/01/18 07:51:04,HLT_Photon33_v5,11.859167354,11.610023983,30.7,HFOC
317291:6749,801:801,06/01/18 07:51:27,HLT_Photon33_v5,11.854255247,11.605759042,30.7,HFOC
317291:6749,802:802,06/01/18 07:51:50,HLT_Photon33_v5,11.848597222,11.598784561,30.7,HFOC
317291:6749,803:803,06/01/18 07:52:14,HLT_Photon33_v5,11.841401525,11.592891056,30.7,HFOC
317291:6749,804:804,06/01/18 07:52:37,HLT_Photon33_v5,11.834557222,11.586491265,30.7,HFOC
317291:6749,805:805,06/01/18 07:53:00,HLT_Photon33_v5,11.827881683,11.580292112,30.6,HFOC
317291:6749,806:806,06/01/18 07:53:24,HLT_Photon33_v5,11.821575150,11.573343368,30.6,HFOC
317291:6749,807:807,06/01/18 07:53:47,HLT_Photon33_v5,11.813840856,11.566324884,30.6,HFOC
317291:6749,808:808,06/01/18 07:54:10,HLT_Photon33_v5,11.806052128,7.640499619,30.6,HFOC
317291:6749,810:810,06/01/18 07:54:57,HLT_Photon33_v5,11.793965540,10.942640079,30.6,HFOC
317291:6749,811:811,06/01/18 07:55:20,HLT_Photon33_v5,11.782597776,11.537030437,30.5,HFOC
317291:6749,812:812,06/01/18 07:55:44,HLT_Photon33_v5,11.741387791,11.497448939,30.4,HFOC
317291:6749,813:813,06/01/18 07:56:07,HLT_Photon33_v5,11.739415571,11.495825944,30.4,HFOC
317291:6749,814:814,06/01/18 07:56:30,HLT_Photon33_v5,11.732197000,11.324404689,30.4,HFOC
317291:6749,815:815,06/01/18 07:56:53,HLT_Photon33_v5,11.731779613,11.487496218,30.4,HFOC
317291:6749,816:816,06/01/18 07:57:17,HLT_Photon33_v5,11.721486210,11.477709120,30.4,HFOC
317291:6749,817:817,06/01/18 07:57:40,HLT_Photon33_v5,11.713102961,11.470060709,30.3,HFOC
317291:6749,818:818,06/01/18 07:58:03,HLT_Photon33_v5,11.708779004,11.466423676,30.3,HFOC
317291:6749,819:819,06/01/18 07:58:27,HLT_Photon33_v5,11.701211951,11.441295950,30.3,HFOC
317291:6749,820:820,06/01/18 07:58:50,HLT_Photon33_v5,11.694975011,11.452064909,30.3,HFOC
317291:6749,821:821,06/01/18 07:59:13,HLT_Photon33_v5,11.690522389,11.446580599,30.3,HFOC
317291:6749,822:822,06/01/18 07:59:37,HLT_Photon33_v5,11.683572700,11.441880694,30.3,HFOC
317291:6749,823:823,06/01/18 08:00:00,HLT_Photon33_v5,11.678762120,11.436312349,30.3,HFOC
317291:6749,824:824,06/01/18 08:00:23,HLT_Photon33_v5,11.674004230,11.431919319,30.2,HFOC
317292:6749,1:1,06/01/18 08:08:05,HLT_Photon33_v5,11.578891033,11.161468310,30.0,HFOC
317292:6749,2:2,06/01/18 08:08:29,HLT_Photon33_v5,11.572798001,11.335514463,30.0,HFOC
317292:6749,3:3,06/01/18 08:08:52,HLT_Photon33_v5,11.567930076,11.330867226,30.0,HFOC
317292:6749,4:4,06/01/18 08:09:15,HLT_Photon33_v5,11.551153001,11.314659709,29.9,HFOC
317292:6749,5:5,06/01/18 08:09:39,HLT_Photon33_v5,11.547180413,11.310268773,29.9,HFOC
317292:6749,6:6,06/01/18 08:10:02,HLT_Photon33_v5,11.538531427,11.302579295,29.9,HFOC
317292:6749,7:7,06/01/18 08:10:25,HLT_Photon33_v5,11.535793200,11.299863026,29.9,HFOC
317292:6749,8:8,06/01/18 08:10:49,HLT_Photon33_v5,11.532583023,11.296350725,29.9,HFOC
317292:6749,9:9,06/01/18 08:11:12,HLT_Photon33_v5,11.527395583,10.955117824,29.9,HFOC
317292:6749,10:10,06/01/18 08:11:35,HLT_Photon33_v5,11.522568335,11.286573415,29.9,HFOC
317292:6749,11:11,06/01/18 08:11:58,HLT_Photon33_v5,11.515605386,11.119386053,29.8,HFOC
317292:6749,12:12,06/01/18 08:12:22,HLT_Photon33_v5,11.510247883,11.274834824,29.8,HFOC
317292:6749,13:13,06/01/18 08:12:45,HLT_Photon33_v5,11.504871940,11.269625277,29.8,HFOC
317292:6749,14:14,06/01/18 08:13:08,HLT_Photon33_v5,11.497203353,11.262287279,29.8,HFOC
317292:6749,15:15,06/01/18 08:13:32,HLT_Photon33_v5,11.490564249,11.255925430,29.8,HFOC
317292:6749,16:16,06/01/18 08:13:55,HLT_Photon33_v5,11.485577381,11.251565798,29.8,HFOC
317292:6749,17:17,06/01/18 08:14:18,HLT_Photon33_v5,11.485009000,11.250601492,29.8,HFOC
317292:6749,18:18,06/01/18 08:14:42,HLT_Photon33_v5,11.477950449,11.243310579,29.7,HFOC
317292:6749,19:19,06/01/18 08:15:05,HLT_Photon33_v5,11.470151224,11.236670963,29.7,HFOC
317292:6749,20:20,06/01/18 08:15:28,HLT_Photon33_v5,11.465781440,11.232221005,29.7,HFOC
317292:6749,21:21,06/01/18 08:15:52,HLT_Photon33_v5,11.461950185,11.227918939,29.7,HFOC
317292:6749,22:22,06/01/18 08:16:15,HLT_Photon33_v5,11.457119745,11.062960753,29.7,HFOC
317292:6749,23:23,06/01/18 08:16:38,HLT_Photon33_v5,11.452069669,11.219425493,29.7,HFOC
317292:6749,24:24,06/01/18 08:17:02,HLT_Photon33_v5,11.446979737,11.214077644,29.7,HFOC
317292:6749,25:25,06/01/18 08:17:25,HLT_Photon33_v5,11.440638067,11.191281529,29.6,HFOC
317292:6749,26:26,06/01/18 08:17:48,HLT_Photon33_v5,11.433260347,11.183671870,29.6,HFOC
317292:6749,27:27,06/01/18 08:18:11,HLT_Photon33_v5,11.423192338,11.174225979,29.6,HFOC
317292:6749,28:28,06/01/18 08:18:35,HLT_Photon33_v5,11.414723940,11.166197478,29.6,HFOC
317292:6749,29:29,06/01/18 08:18:58,HLT_Photon33_v5,11.410000738,11.161564806,29.6,HFOC
317292:6749,30:30,06/01/18 08:19:21,HLT_Photon33_v5,11.406096186,11.157873190,29.6,HFOC
317292:6749,31:31,06/01/18 08:19:45,HLT_Photon33_v5,11.400362852,11.152341496,29.5,HFOC
317292:6749,32:32,06/01/18 08:20:08,HLT_Photon33_v5,11.394836023,11.146723319,29.5,HFOC
317292:6749,33:33,06/01/18 08:20:31,HLT_Photon33_v5,11.384377430,10.977725453,29.5,HFOC
317292:6749,34:34,06/01/18 08:20:55,HLT_Photon33_v5,11.387743527,11.140390945,29.5,HFOC
317292:6749,35:35,06/01/18 08:21:18,HLT_Photon33_v5,11.375628794,11.128499648,29.5,HFOC
317292:6749,36:36,06/01/18 08:21:41,HLT_Photon33_v5,11.366765920,11.118910143,29.5,HFOC
317292:6749,37:37,06/01/18 08:22:04,HLT_Photon33_v5,11.371935829,11.109012235,29.5,HFOC
317292:6749,38:38,06/01/18 08:22:28,HLT_Photon33_v5,11.392582570,11.144564026,29.5,HFOC
317292:6749,39:39,06/01/18 08:22:51,HLT_Photon33_v5,11.382882226,11.135650248,29.5,HFOC
317292:6749,40:40,06/01/18 08:23:14,HLT_Photon33_v5,11.378595534,11.131338227,29.5,HFOC
317292:6749,41:41,06/01/18 08:23:38,HLT_Photon33_v5,11.369865120,11.121487940,29.5,HFOC
317292:6749,42:42,06/01/18 08:24:01,HLT_Photon33_v5,11.362987921,11.100431574,29.4,HFOC
317292:6749,43:43,06/01/18 08:24:24,HLT_Photon33_v5,11.356794730,11.110705779,29.4,HFOC
317292:6749,44:44,06/01/18 08:24:48,HLT_Photon33_v5,11.348552789,11.086479940,29.4,HFOC
317292:6749,45:45,06/01/18 08:25:11,HLT_Photon33_v5,11.340762944,11.094092718,29.4,HFOC
317292:6749,46:46,06/01/18 08:25:34,HLT_Photon33_v5,11.332792314,11.087022574,29.4,HFOC
317292:6749,47:47,06/01/18 08:25:58,HLT_Photon33_v5,11.321209133,11.077012098,29.3,HFOC
317292:6749,48:48,06/01/18 08:26:21,HLT_Photon33_v5,11.316222163,11.071265374,29.3,HFOC
317292:6749,49:49,06/01/18 08:26:44,HLT_Photon33_v5,11.311848174,11.051661064,29.3,HFOC
317292:6749,50:50,06/01/18 08:27:08,HLT_Photon33_v5,11.304082011,11.060575186,29.3,HFOC
317292:6749,51:51,06/01/18 08:27:31,HLT_Photon33_v5,11.299950498,11.056081450,29.3,HFOC
317292:6749,52:52,06/01/18 08:27:54,HLT_Photon33_v5,11.294128948,11.050380509,29.3,HFOC
317292:6749,53:53,06/01/18 08:28:18,HLT_Photon33_v5,11.286417504,11.043173073,29.2,HFOC
317292:6749,54:54,06/01/18 08:28:41,HLT_Photon33_v5,11.269333853,11.010085123,29.2,HFOC
317292:6749,55:55,06/01/18 08:29:04,HLT_Photon33_v5,11.260552509,11.018673454,29.2,HFOC
317292:6749,56:56,06/01/18 08:29:27,HLT_Photon33_v5,11.268346422,11.024806653,29.2,HFOC
317292:6749,57:57,06/01/18 08:29:51,HLT_Photon33_v5,11.271882025,11.028989053,29.2,HFOC
317292:6749,58:58,06/01/18 08:30:14,HLT_Photon33_v5,11.247944254,11.004558382,29.1,HFOC
317292:6749,59:59,06/01/18 08:30:37,HLT_Photon33_v5,11.245390551,10.987496315,29.1,HFOC
317292:6749,60:60,06/01/18 08:31:01,HLT_Photon33_v5,11.229453984,10.986797896,29.1,HFOC
317292:6749,61:61,06/01/18 08:31:24,HLT_Photon33_v5,11.232849885,10.991376767,29.1,HFOC
317292:6749,62:62,06/01/18 08:31:47,HLT_Photon33_v5,11.228179365,10.986532193,29.1,HFOC
317292:6749,63:63,06/01/18 08:32:11,HLT_Photon33_v5,11.221839882,10.981196403,29.1,HFOC
317292:6749,64:64,06/01/18 08:32:34,HLT_Photon33_v5,11.213776992,10.973211817,29.1,HFOC
317292:6749,65:65,06/01/18 08:32:57,HLT_Photon33_v5,11.213724933,10.972681284,29.1,HFOC
317292:6749,66:66,06/01/18 08:33:21,HLT_Photon33_v5,11.194864612,10.955200185,29.0,HFOC
317292:6749,67:67,06/01/18 08:33:44,HLT_Photon33_v5,11.190767038,10.950821283,29.0,HFOC
317292:6749,68:68,06/01/18 08:34:07,HLT_Photon33_v5,11.186125054,10.946635602,29.0,HFOC
317292:6749,69:69,06/01/18 08:34:31,HLT_Photon33_v5,11.177313310,10.861587900,29.0,HFOC
317292:6749,70:70,06/01/18 08:34:54,HLT_Photon33_v5,11.170538016,10.848802121,28.9,HFOC
317292:6749,71:71,06/01/18 08:35:17,HLT_Photon33_v5,11.163314671,10.924754603,28.9,HFOC
317292:6749,72:72,06/01/18 08:35:40,HLT_Photon33_v5,11.157016136,10.918749813,28.9,HFOC
317292:6749,73:73,06/01/18 08:36:04,HLT_Photon33_v5,11.149651623,10.880941176,28.9,HFOC
317292:6749,74:74,06/01/18 08:36:27,HLT_Photon33_v5,11.140240167,10.903046624,28.9,HFOC
317292:6749,75:75,06/01/18 08:36:50,HLT_Photon33_v5,11.130156132,10.892747239,28.8,HFOC
317292:6749,76:76,06/01/18 08:37:14,HLT_Photon33_v5,11.124302680,10.887674616,28.8,HFOC
317292:6749,77:77,06/01/18 08:37:37,HLT_Photon33_v5,11.113676013,10.876901707,28.8,HFOC
317292:6749,78:78,06/01/18 08:38:00,HLT_Photon33_v5,11.105925396,10.870058672,28.8,HFOC
317292:6749,79:79,06/01/18 08:38:24,HLT_Photon33_v5,11.099334060,10.864128599,28.8,HFOC
317292:6749,80:80,06/01/18 08:38:47,HLT_Photon33_v5,11.093175297,10.534103973,28.7,HFOC
317292:6749,81:81,06/01/18 08:39:10,HLT_Photon33_v5,11.087659735,10.683448300,28.7,HFOC
317292:6749,82:82,06/01/18 08:39:34,HLT_Photon33_v5,11.084482235,10.678161571,28.7,HFOC
317292:6749,83:83,06/01/18 08:39:57,HLT_Photon33_v5,11.076014892,10.840758028,28.7,HFOC
317292:6749,84:84,06/01/18 08:40:20,HLT_Photon33_v5,11.070790096,10.836489544,28.7,HFOC
317292:6749,85:85,06/01/18 08:40:43,HLT_Photon33_v5,11.061297650,10.826903738,28.7,HFOC
317292:6749,86:86,06/01/18 08:41:07,HLT_Photon33_v5,11.060975206,10.826620638,28.7,HFOC
317292:6749,87:87,06/01/18 08:41:30,HLT_Photon33_v5,11.056360619,10.821473274,28.6,HFOC
317292:6749,88:88,06/01/18 08:41:53,HLT_Photon33_v5,11.070319845,10.835210731,28.7,HFOC
317292:6749,89:89,06/01/18 08:42:17,HLT_Photon33_v5,11.076597717,10.841916191,28.7,HFOC
317292:6749,90:90,06/01/18 08:42:40,HLT_Photon33_v5,11.063837368,10.829090967,28.7,HFOC
317292:6749,91:91,06/01/18 08:43:03,HLT_Photon33_v5,11.052715628,10.818834885,28.6,HFOC
317292:6749,92:92,06/01/18 08:43:27,HLT_Photon33_v5,11.041666303,10.807011086,28.6,HFOC
317292:6749,93:93,06/01/18 08:43:50,HLT_Photon33_v5,11.030972041,10.643042670,28.6,HFOC
317292:6749,94:94,06/01/18 08:44:13,HLT_Photon33_v5,11.021074849,10.770889177,28.6,HFOC
317292:6749,95:95,06/01/18 08:44:37,HLT_Photon33_v5,11.019251793,10.786904489,28.6,HFOC
317292:6749,96:96,06/01/18 08:45:00,HLT_Photon33_v5,11.013876021,10.781437473,28.5,HFOC
317292:6749,97:97,06/01/18 08:45:23,HLT_Photon33_v5,11.009951763,10.777511152,28.5,HFOC
317292:6749,98:98,06/01/18 08:45:46,HLT_Photon33_v5,11.004113170,10.771887587,28.5,HFOC
317292:6749,99:99,06/01/18 08:46:10,HLT_Photon33_v5,11.001746912,10.769983100,28.5,HFOC
317292:6749,100:100,06/01/18 08:46:33,HLT_Photon33_v5,10.999667135,10.767864444,28.5,HFOC
317292:6749,101:101,06/01/18 08:46:56,HLT_Photon33_v5,10.992357559,10.745102231,28.5,HFOC
317292:6749,102:102,06/01/18 08:47:20,HLT_Photon33_v5,10.988223927,10.756722028,28.5,HFOC
317292:6749,103:103,06/01/18 08:47:43,HLT_Photon33_v5,10.979806369,10.747541882,28.4,HFOC
317292:6749,104:104,06/01/18 08:48:06,HLT_Photon33_v5,10.967591818,10.736639940,28.4,HFOC
317292:6749,105:105,06/01/18 08:48:30,HLT_Photon33_v5,10.977416199,10.745540344,28.4,HFOC
317292:6749,106:106,06/01/18 08:48:53,HLT_Photon33_v5,10.974346492,10.743343933,28.4,HFOC
317292:6749,107:107,06/01/18 08:49:16,HLT_Photon33_v5,10.965792236,10.734657944,28.4,HFOC
317292:6749,108:108,06/01/18 08:49:40,HLT_Photon33_v5,10.954403859,10.724450710,28.4,HFOC
317292:6749,109:109,06/01/18 08:50:03,HLT_Photon33_v5,10.952067147,10.721903544,28.4,HFOC
317292:6749,110:110,06/01/18 08:50:26,HLT_Photon33_v5,10.947319360,10.717322417,28.4,HFOC
317292:6749,111:111,06/01/18 08:50:50,HLT_Photon33_v5,10.940098342,10.709785771,28.3,HFOC
317292:6749,112:112,06/01/18 08:51:13,HLT_Photon33_v5,10.935456893,10.552146101,28.3,HFOC
317292:6749,113:113,06/01/18 08:51:36,HLT_Photon33_v5,10.928879998,10.699886732,28.3,HFOC
317292:6749,114:114,06/01/18 08:52:00,HLT_Photon33_v5,10.925131786,10.696289013,28.3,HFOC
317292:6749,115:115,06/01/18 08:52:23,HLT_Photon33_v5,10.920493205,10.690788434,28.3,HFOC
317292:6749,116:116,06/01/18 08:52:46,HLT_Photon33_v5,10.911598973,10.682665593,28.3,HFOC
317292:6749,117:117,06/01/18 08:53:09,HLT_Photon33_v5,10.904970296,10.676909805,28.3,HFOC
317292:6749,118:118,06/01/18 08:53:33,HLT_Photon33_v5,10.900072457,10.672401928,28.2,HFOC
317292:6749,119:119,06/01/18 08:53:56,HLT_Photon33_v5,10.894225919,10.666088732,28.2,HFOC
317292:6749,120:120,06/01/18 08:54:19,HLT_Photon33_v5,10.887272780,10.660206718,28.2,HFOC
317292:6749,121:121,06/01/18 08:54:43,HLT_Photon33_v5,10.884180834,10.656544053,28.2,HFOC
317292:6749,122:122,06/01/18 08:55:06,HLT_Photon33_v5,10.877350872,10.649894317,28.2,HFOC
317292:6749,123:123,06/01/18 08:55:29,HLT_Photon33_v5,10.869279346,10.486482632,28.2,HFOC
317292:6749,124:124,06/01/18 08:55:53,HLT_Photon33_v5,10.861924924,10.635492948,28.1,HFOC
317292:6749,125:125,06/01/18 08:56:16,HLT_Photon33_v5,10.857008863,10.630158513,28.1,HFOC
317292:6749,126:126,06/01/18 08:56:39,HLT_Photon33_v5,10.853174825,10.626232610,28.1,HFOC
317292:6749,127:127,06/01/18 08:57:02,HLT_Photon33_v5,10.846380283,10.620429415,28.1,HFOC
317292:6749,128:128,06/01/18 08:57:26,HLT_Photon33_v5,10.838887435,10.613243773,28.1,HFOC
317292:6749,129:129,06/01/18 08:57:49,HLT_Photon33_v5,10.834482239,10.594108679,28.1,HFOC
317292:6749,130:130,06/01/18 08:58:12,HLT_Photon33_v5,10.827475042,10.601560533,28.1,HFOC
317292:6749,131:131,06/01/18 08:58:36,HLT_Photon33_v5,10.822726348,10.597502100,28.0,HFOC
317292:6749,132:132,06/01/18 08:58:59,HLT_Photon33_v5,10.816453927,10.591042811,28.0,HFOC
317292:6749,133:133,06/01/18 08:59:22,HLT_Photon33_v5,10.808016947,10.583651014,28.0,HFOC
317292:6749,134:134,06/01/18 08:59:46,HLT_Photon33_v5,10.800867430,10.576776841,28.0,HFOC
317292:6749,135:135,06/01/18 09:00:09,HLT_Photon33_v5,10.794718025,10.570689371,28.0,HFOC
317292:6749,136:136,06/01/18 09:00:32,HLT_Photon33_v5,10.788751704,10.564996726,28.0,HFOC
317292:6749,137:137,06/01/18 09:00:56,HLT_Photon33_v5,10.778707455,10.555218110,27.9,HFOC
317292:6749,138:138,06/01/18 09:01:19,HLT_Photon33_v5,10.777207385,10.553476898,27.9,HFOC
317292:6749,139:139,06/01/18 09:01:42,HLT_Photon33_v5,10.772399760,10.548781157,27.9,HFOC
317292:6749,140:140,06/01/18 09:02:06,HLT_Photon33_v5,10.764503676,10.541317319,27.9,HFOC
317292:6749,141:141,06/01/18 09:02:29,HLT_Photon33_v5,10.761356998,10.219490971,27.9,HFOC
317292:6749,142:142,06/01/18 09:02:52,HLT_Photon33_v5,10.754782995,9.954745809,27.9,HFOC
317292:6749,143:143,06/01/18 09:03:15,HLT_Photon33_v5,10.747065898,6.632105972,27.8,HFOC
317292:6749,144:144,06/01/18 09:03:39,HLT_Photon33_v5,10.741368615,10.518788516,27.8,HFOC
317292:6749,145:145,06/01/18 09:04:02,HLT_Photon33_v5,10.738482375,10.517001188,27.8,HFOC
317292:6749,146:146,06/01/18 09:04:25,HLT_Photon33_v5,10.770391453,10.547238357,27.9,HFOC
317292:6749,147:147,06/01/18 09:04:49,HLT_Photon33_v5,10.745632387,10.523384577,27.8,HFOC
317292:6749,148:148,06/01/18 09:05:12,HLT_Photon33_v5,10.753925207,10.531394669,27.9,HFOC
317292:6749,149:149,06/01/18 09:05:35,HLT_Photon33_v5,10.745459905,10.523668722,27.8,HFOC
317292:6749,150:150,06/01/18 09:05:59,HLT_Photon33_v5,10.741874567,10.519883232,27.8,HFOC
317292:6749,151:151,06/01/18 09:06:22,HLT_Photon33_v5,10.735351565,10.513499993,27.8,HFOC
317292:6749,152:152,06/01/18 09:06:45,HLT_Photon33_v5,10.718191409,10.497326467,27.8,HFOC
317292:6749,153:153,06/01/18 09:07:09,HLT_Photon33_v5,10.716009531,10.479330515,27.8,HFOC
317292:6749,154:154,06/01/18 09:07:32,HLT_Photon33_v5,10.701940470,10.481086518,27.7,HFOC
317292:6749,155:155,06/01/18 09:07:55,HLT_Photon33_v5,10.697556568,10.477309163,27.7,HFOC
317292:6749,156:156,06/01/18 09:08:19,HLT_Photon33_v5,10.709154853,10.488173443,27.7,HFOC
317292:6749,157:157,06/01/18 09:08:42,HLT_Photon33_v5,10.692382911,10.472060927,27.7,HFOC
317292:6749,158:158,06/01/18 09:09:05,HLT_Photon33_v5,10.675204569,9.981569462,27.7,HFOC
317292:6749,159:159,06/01/18 09:09:28,HLT_Photon33_v5,10.676035712,10.456747483,27.7,HFOC
317292:6749,160:160,06/01/18 09:09:52,HLT_Photon33_v5,10.666488187,10.446982040,27.6,HFOC
317292:6749,161:161,06/01/18 09:10:15,HLT_Photon33_v5,10.662211960,10.443387526,27.6,HFOC
317292:6749,162:162,06/01/18 09:10:38,HLT_Photon33_v5,10.654299614,10.435797123,27.6,HFOC
317292:6749,163:163,06/01/18 09:11:02,HLT_Photon33_v5,10.645738378,10.427183984,27.6,HFOC
317292:6749,164:164,06/01/18 09:11:25,HLT_Photon33_v5,10.637930719,10.420406003,27.6,HFOC
317292:6749,165:165,06/01/18 09:11:48,HLT_Photon33_v5,10.630415818,10.249292010,27.5,HFOC
317292:6749,166:166,06/01/18 09:12:12,HLT_Photon33_v5,10.628832301,10.410610927,27.5,HFOC
317292:6749,167:167,06/01/18 09:12:35,HLT_Photon33_v5,10.623943673,10.406073113,27.5,HFOC
317292:6749,168:168,06/01/18 09:12:58,HLT_Photon33_v5,10.618044257,10.400289121,27.5,HFOC
317292:6749,169:169,06/01/18 09:13:22,HLT_Photon33_v5,10.607544999,10.390507197,27.5,HFOC
317292:6749,170:170,06/01/18 09:13:45,HLT_Photon33_v5,10.600903719,10.384210060,27.5,HFOC
317292:6749,171:171,06/01/18 09:14:08,HLT_Photon33_v5,10.587607747,10.371684713,27.4,HFOC
317292:6749,172:172,06/01/18 09:14:31,HLT_Photon33_v5,10.577965803,10.347718258,27.4,HFOC
317292:6749,173:173,06/01/18 09:14:55,HLT_Photon33_v5,10.570836179,10.355774421,27.4,HFOC
317292:6749,174:174,06/01/18 09:15:18,HLT_Photon33_v5,10.563835264,10.348386006,27.4,HFOC
317292:6749,175:175,06/01/18 09:15:41,HLT_Photon33_v5,10.557429397,10.342671842,27.4,HFOC
317292:6749,176:176,06/01/18 09:16:05,HLT_Photon33_v5,10.553776959,10.339479940,27.3,HFOC
317292:6749,177:177,06/01/18 09:16:28,HLT_Photon33_v5,10.552513706,10.336799401,27.3,HFOC
317292:6749,178:178,06/01/18 09:16:51,HLT_Photon33_v5,10.545922017,10.330240451,27.3,HFOC
317292:6749,179:179,06/01/18 09:17:15,HLT_Photon33_v5,10.537370432,10.323003346,27.3,HFOC
317292:6749,180:180,06/01/18 09:17:38,HLT_Photon33_v5,10.531487215,10.317485216,27.3,HFOC
317292:6749,181:181,06/01/18 09:18:01,HLT_Photon33_v5,10.531586164,10.316893690,27.3,HFOC
317292:6749,182:182,06/01/18 09:18:25,HLT_Photon33_v5,10.528685940,10.314616529,27.3,HFOC
317292:6749,183:183,06/01/18 09:18:48,HLT_Photon33_v5,10.522335434,10.161052826,27.3,HFOC
317292:6749,184:184,06/01/18 09:19:11,HLT_Photon33_v5,10.518378871,10.144227798,27.3,HFOC
317292:6749,185:185,06/01/18 09:19:35,HLT_Photon33_v5,10.515519195,10.286567956,27.2,HFOC
317292:6749,186:186,06/01/18 09:19:58,HLT_Photon33_v5,10.508281687,10.295258272,27.2,HFOC
317292:6749,187:187,06/01/18 09:20:21,HLT_Photon33_v5,10.502006759,10.288684480,27.2,HFOC
317292:6749,188:188,06/01/18 09:20:45,HLT_Photon33_v5,10.484499275,10.271917728,27.2,HFOC
317292:6749,189:189,06/01/18 09:21:08,HLT_Photon33_v5,10.501458272,10.288002270,27.2,HFOC
317292:6749,190:190,06/01/18 09:21:31,HLT_Photon33_v5,10.494927770,10.282122285,27.2,HFOC
317292:6749,191:191,06/01/18 09:21:54,HLT_Photon33_v5,10.485733619,10.273523254,27.2,HFOC
317292:6749,192:192,06/01/18 09:22:18,HLT_Photon33_v5,10.470045092,10.258098797,27.1,HFOC
317292:6749,193:193,06/01/18 09:22:41,HLT_Photon33_v5,10.469071537,10.257364638,27.1,HFOC
317292:6749,194:194,06/01/18 09:23:04,HLT_Photon33_v5,10.461664296,10.250126615,27.1,HFOC
317292:6749,195:195,06/01/18 09:23:28,HLT_Photon33_v5,10.458157406,10.246800132,27.1,HFOC
317292:6749,196:196,06/01/18 09:23:51,HLT_Photon33_v5,10.455027951,9.937451646,27.1,HFOC
317292:6749,197:197,06/01/18 09:24:14,HLT_Photon33_v5,10.445249666,10.234076735,27.1,HFOC
317292:6749,198:198,06/01/18 09:24:38,HLT_Photon33_v5,10.438361356,10.222869240,27.0,HFOC
